ID,String,Draw,Pick,Creator,V1,V2,Watermark,White
1050,"When all else fails, I can always masturbate to ____.",0,1,NULL,FALSE,FALSE,X1,FALSE
1051,I learned the hard way that you can't cheer up a grieving friend with ____.,0,1,NULL,FALSE,FALSE,X1,FALSE
1052,"In its new tourism campaign, Detroit proudly proclaims that it has finally eliminated ____.",0,1,NULL,FALSE,FALSE,X1,FALSE
1053,An international tribunal has found ____ guilty of ____.,0,2,NULL,FALSE,FALSE,X1,FALSE
1054,The socialist governments of Scandinavia have declared that access to ____ is a basic human right.,0,1,NULL,FALSE,FALSE,X1,FALSE
1055,"In his new self-produced album, Kanye West raps over the sounds of ____.",0,1,NULL,FALSE,FALSE,X1,FALSE
1056,What's the gift that keeps on giving?,0,1,NULL,FALSE,FALSE,X1,FALSE
1057,"This season on Man vs. Wild, Bear Grylls must survive in the depths of the Amazon with only ____ and his wits.",0,1,NULL,FALSE,FALSE,X1,FALSE
1058,"When I pooped, what came out of my butt?",0,1,NULL,FALSE,FALSE,X1,FALSE
1059,"In the distant future, historians will agree that ____ marked the beginning of America's decline.",0,1,NULL,FALSE,FALSE,X1,FALSE
1060,"In a pinch, ____ can be a suitable substitute for ____.",0,2,NULL,FALSE,FALSE,X1,FALSE
1060,"In the final round of this year's Omegathon, Omeganauts must face off in a game of ____.",0,1,NULL,FALSE,FALSE,X3,FALSE
1061,What has been making life difficult at the nudist colony?,0,1,NULL,FALSE,FALSE,X1,FALSE
1062,Michael Bay's new three-hour action epic pits ____ against ____.,0,2,NULL,FALSE,FALSE,X1,FALSE
1063,"And I would have gotten away with it, too, if it hadn't been for ____!",0,1,NULL,FALSE,FALSE,X1,FALSE
1064,What brought the orgy to a grinding halt?,0,1,NULL,FALSE,FALSE,X1,FALSE
1066,A big black dick.,,,NULL,FALSE,FALSE,X1,TRUE
1067,A beached whale.,,,NULL,FALSE,FALSE,X1,TRUE
1068,A bloody pacifier.,,,NULL,FALSE,FALSE,X1,TRUE
1069,A crappy little hand.,,,NULL,FALSE,FALSE,X1,TRUE
1070,A low standard of living.,,,NULL,FALSE,FALSE,X1,TRUE
1071,A nuanced critique.,,,NULL,FALSE,FALSE,X1,TRUE
1072,Panty raids.,,,NULL,FALSE,FALSE,X1,TRUE
1073,A passionate Latino lover.,,,NULL,FALSE,FALSE,X1,TRUE
1074,A pile of squirming bodies.,,,NULL,FALSE,FALSE,X3,TRUE
1074,A rival dojo.,,,NULL,FALSE,FALSE,X1,TRUE
1075,A web of lies.,,,NULL,FALSE,FALSE,X1,TRUE
1076,A woman scorned.,,,NULL,FALSE,FALSE,X1,TRUE
1077,Clams.,,,NULL,FALSE,FALSE,X1,TRUE
1078,Apologizing.,,,NULL,FALSE,FALSE,X1,TRUE
1079,Appreciative snapping.,,,NULL,FALSE,FALSE,X1,TRUE
1080,Neil Patrick Harris.,,,NULL,FALSE,FALSE,X1,TRUE
1081,Beating your wives.,,,NULL,FALSE,FALSE,X1,TRUE
1082,Being a dinosaur.,,,NULL,FALSE,FALSE,X1,TRUE
1083,Shaft.,,,NULL,FALSE,FALSE,X1,TRUE
1084,Bosnian chicken farmers.,,,NULL,FALSE,FALSE,X1,TRUE
1085,Nubile slave boys.,,,NULL,FALSE,FALSE,X1,TRUE
1086,Carnies.,,,NULL,FALSE,FALSE,X1,TRUE
1087,Coughing into a vagina.,,,NULL,FALSE,FALSE,X1,TRUE
1088,Suicidal thoughts.,,,NULL,FALSE,FALSE,X1,TRUE
1089,Dancing with a broom.,,,NULL,FALSE,FALSE,X1,TRUE
1090,Deflowering the princess.,,,NULL,FALSE,FALSE,X1,TRUE
1091,Demonic possession.,,,NULL,FALSE,FALSE,X3,TRUE
1091,Dorito breath.,,,NULL,FALSE,FALSE,X1,TRUE
1092,Eating an albino.,,,NULL,FALSE,FALSE,X1,TRUE
1093,Enormous Scandinavian women.,,,NULL,FALSE,FALSE,X1,TRUE
1094,Fabricating statistics.,,,NULL,FALSE,FALSE,X1,TRUE
1095,Finding a skeleton.,,,NULL,FALSE,FALSE,X1,TRUE
1096,Gandalf.,,,NULL,FALSE,FALSE,X1,TRUE
1097,Genetically engineered super-soldiers.,,,NULL,FALSE,FALSE,X1,TRUE
1098,George Clooney's musk.,,,NULL,FALSE,FALSE,X1,TRUE
1099,Getting abducted by Peter Pan.,,,NULL,FALSE,FALSE,X1,TRUE
1100,Getting bitch slapped by Dhalsim.,,,NULL,FALSE,FALSE,X3,TRUE
1100,"Getting in her pants, politely.",,,NULL,FALSE,FALSE,X1,TRUE
1101,Gladiatorial combat.,,,NULL,FALSE,FALSE,X1,TRUE
1102,Good grammar.,,,NULL,FALSE,FALSE,X1,TRUE
1103,Hipsters.,,,NULL,FALSE,FALSE,X1,TRUE
1104,Historical revisionism.,,,NULL,FALSE,FALSE,X1,TRUE
1105,Insatiable bloodlust.,,,NULL,FALSE,FALSE,X1,TRUE
1106,Jafar.,,,NULL,FALSE,FALSE,X1,TRUE
1107,Jean-Claude Van Damme.,,,NULL,FALSE,FALSE,X1,TRUE
1108,Just the tip.,,,NULL,FALSE,FALSE,X1,TRUE
1109,Mad hacky-sack skills.,,,NULL,FALSE,FALSE,X1,TRUE
1110,Leveling up.,,,NULL,FALSE,FALSE,X1,TRUE
1111,Literally eating shit.,,,NULL,FALSE,FALSE,X1,TRUE
1112,Making the penises kiss.,,,NULL,FALSE,FALSE,X1,TRUE
1113,Media coverage.,,,NULL,FALSE,FALSE,X1,TRUE
1114,Medieval Times Dinner & Tournament.,,,NULL,FALSE,FALSE,X1,TRUE
1115,Moral ambiguity.,,,NULL,FALSE,FALSE,X1,TRUE
1116,My machete.,,,NULL,FALSE,FALSE,X1,TRUE
1117,One thousand Slim Jims.,,,NULL,FALSE,FALSE,X1,TRUE
1118,Ominous background music.,,,NULL,FALSE,FALSE,X1,TRUE
1119,Overpowering your father.,,,NULL,FALSE,FALSE,X1,TRUE
1120,Pistol-whipping a hostage.,,,NULL,FALSE,FALSE,X1,TRUE
1121,Quiche.,,,NULL,FALSE,FALSE,X1,TRUE
1122,Quivering jowls.,,,NULL,FALSE,FALSE,X1,TRUE
1123,Revenge fucking.,,,NULL,FALSE,FALSE,X1,TRUE
1124,Ripping into a man's chest and pulling out his still-beating heart.,,,NULL,FALSE,FALSE,X1,TRUE
1125,Ryan Gosling riding in on a white horse.,,,NULL,FALSE,FALSE,X1,TRUE
1126,Santa Claus.,,,NULL,FALSE,FALSE,X1,TRUE
1127,Scrotum tickling.,,,NULL,FALSE,FALSE,X1,TRUE
1128,Sexual humiliation.,,,NULL,FALSE,FALSE,X1,TRUE
1129,Sexy Siamese twins.,,,NULL,FALSE,FALSE,X1,TRUE
1130,Slow motion.,,,NULL,FALSE,FALSE,X1,TRUE
1131,Space muffins.,,,NULL,FALSE,FALSE,X1,TRUE
1132,Statistically validated stereotypes.,,,NULL,FALSE,FALSE,X1,TRUE
1133,Sudden Poop Explosion Disease.,,,NULL,FALSE,FALSE,X1,TRUE
1134,The boners of the elderly.,,,NULL,FALSE,FALSE,X1,TRUE
1135,The economy.,,,NULL,FALSE,FALSE,X1,TRUE
1136,The Fanta girls.,,,NULL,FALSE,FALSE,X1,TRUE
1137,The Gulags.,,,NULL,FALSE,FALSE,X1,TRUE
1138,The harsh light of day.,,,NULL,FALSE,FALSE,X1,TRUE
1139,The hiccups.,,,NULL,FALSE,FALSE,X1,TRUE
1140,The shambling corpse of Larry King.,,,NULL,FALSE,FALSE,X1,TRUE
1141,The four arms of Vishnu.,,,NULL,FALSE,FALSE,X1,TRUE
1143,Tripping balls.,,,NULL,FALSE,FALSE,X1,TRUE
1144,"Words, words, words.",,,NULL,FALSE,FALSE,X1,TRUE
1145,Zeus's sexual appetites.,,,NULL,FALSE,FALSE,X1,TRUE
1156,"During his midlife crisis, my dad got really into ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1157,____ would be woefully incomplete without ____.,0,2,NULL,FALSE,FALSE,X2,FALSE
1158,"My new favorite porn star is Joey ""____"" McGee.",0,1,NULL,FALSE,FALSE,X2,FALSE
1159,"Before I run for president, I must destroy all evidence of my involvement with ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1160,This is your captain speaking. Fasten your seatbelts and prepare for ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1161,"In his newest and most difficult stunt, David Blaine must escape from ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1162,"The Five Stages of Grief: denial, anger, bargaining, ____, acceptance.",0,1,NULL,FALSE,FALSE,X2,FALSE
1163,My mom freaked out when she looked at my browser history and found ____.com/____.,0,2,NULL,FALSE,FALSE,X2,FALSE
1164,"I went from ____ to ____, all thanks to ____.",2,3,NULL,FALSE,FALSE,X2,FALSE
1165,Members of New York's social elite are paying thousands of dollars just to experience ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1166,"This month's Cosmo: ""Spice up your sex life by bringing ____ into the bedroom.""",0,1,NULL,FALSE,FALSE,X2,FALSE
1167,"Little Miss Muffet Sat on a tuffet, Eating her curds and ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1168,"If God didn't want us to enjoy ____, he wouldn't have given us ____.",0,2,NULL,FALSE,FALSE,X2,FALSE
1169,"My country, 'tis of thee, sweet land of ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1170,"After months of debate, the Occupy Wall Street General Assembly could only agree on ""More ____!""",0,1,NULL,FALSE,FALSE,X2,FALSE
1171,"After months of practice with ____, I think I'm finally ready for ____.",0,2,NULL,FALSE,FALSE,X3,FALSE
1171,"I spent my whole life working toward ____, only to have it ruined by ____.",0,2,NULL,FALSE,FALSE,X2,FALSE
1172,Next time on Dr. Phil: How to talk to your child about ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1173,Only two things in life are certain: death and ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1174,Everyone down on the ground! We don't want to hurt anyone. We're just here for ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1175,The healing process began when I joined a support group for victims of ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1176,"The votes are in, and the new high school mascot is ____.",0,1,NULL,FALSE,FALSE,X2,FALSE
1177,Charades was ruined for me forever when my mom had to act out ____.,0,1,NULL,FALSE,FALSE,X2,FALSE
1177,The way white people is.,,,NULL,FALSE,FALSE,X3,TRUE
1178,"Before ____, all we had was ____.",0,2,NULL,FALSE,FALSE,X2,FALSE
1178,Charging up all the way.,,,NULL,FALSE,FALSE,X3,TRUE
1179,Tonight on 20/20: What you don't know about ____ could kill you.,0,1,NULL,FALSE,FALSE,X2,FALSE
1180,You haven't truly lived until you've experienced ____ and ____ at the same time.,0,2,NULL,FALSE,FALSE,X2,FALSE
1181,"A bigger, blacker dick.",,,NULL,FALSE,FALSE,X2,TRUE
1182,The mere concept of Applebee's.,,,NULL,FALSE,FALSE,X2,TRUE
1183,A sad fat dragon with no friends.,,,NULL,FALSE,FALSE,X2,TRUE
1184,Catastrophic urethral trauma.,,,NULL,FALSE,FALSE,X2,TRUE
1185,Hillary Clinton's death stare.,,,NULL,FALSE,FALSE,X2,TRUE
1186,Existing.,,,NULL,FALSE,FALSE,X2,TRUE
1187,A pinata full of scorpions.,,,NULL,FALSE,FALSE,X2,TRUE
1188,A PowerPoint presentation.,,,NULL,FALSE,FALSE,X3,TRUE
1188,Mooing.,,,NULL,FALSE,FALSE,X2,TRUE
1189,Swiftly achieving orgasm.,,,NULL,FALSE,FALSE,X2,TRUE
1190,Daddy's belt.,,,NULL,FALSE,FALSE,X2,TRUE
1191,Double penetration.,,,NULL,FALSE,FALSE,X2,TRUE
1192,Weapons-grade plutonium.,,,NULL,FALSE,FALSE,X2,TRUE
1193,Some really fucked-up shit.,,,NULL,FALSE,FALSE,X2,TRUE
1194,Subduing a grizzly bear and making her your wife.,,,NULL,FALSE,FALSE,X2,TRUE
1195,Rising from the grave.,,,NULL,FALSE,FALSE,X2,TRUE
1196,The mixing of the races.,,,NULL,FALSE,FALSE,X2,TRUE
1197,Taking a man's eyes and balls out and putting his eyes where his balls go and then his balls in the eye holes.,,,NULL,FALSE,FALSE,X2,TRUE
1198,Scrotal frostbite.,,,NULL,FALSE,FALSE,X2,TRUE
1199,All of this blood.,,,NULL,FALSE,FALSE,X2,TRUE
1200,"Loki, the trickster god.",,,NULL,FALSE,FALSE,X2,TRUE
1201,Whining like a little bitch.,,,NULL,FALSE,FALSE,X2,TRUE
1202,Pumping out a baby every nine months.,,,NULL,FALSE,FALSE,X2,TRUE
1203,Punching a tree to gather wood.,,,NULL,FALSE,FALSE,X3,TRUE
1203,Tongue.,,,NULL,FALSE,FALSE,X2,TRUE
1204,Finding Waldo.,,,NULL,FALSE,FALSE,X2,TRUE
1205,Upgrading homeless people to mobile hotspots.,,,NULL,FALSE,FALSE,X2,TRUE
1206,Wearing an octopus for a hat.,,,NULL,FALSE,FALSE,X2,TRUE
1207,An unhinged ferris wheel rolling toward the sea.,,,NULL,FALSE,FALSE,X2,TRUE
1208,Living in a trashcan.,,,NULL,FALSE,FALSE,X2,TRUE
1209,Loading from a previous save.,,,NULL,FALSE,FALSE,X3,TRUE
1209,The corporations.,,,NULL,FALSE,FALSE,X2,TRUE
1210,A magic hippie love cloud.,,,NULL,FALSE,FALSE,X2,TRUE
1211,Fuck Mountain.,,,NULL,FALSE,FALSE,X2,TRUE
1212,Survivor's guilt.,,,NULL,FALSE,FALSE,X2,TRUE
1213,Me.,,,NULL,FALSE,FALSE,X2,TRUE
1214,Getting hilariously gang-banged by the Blue Man Group.,,,NULL,FALSE,FALSE,X2,TRUE
1215,Jeff Goldblum.,,,NULL,FALSE,FALSE,X2,TRUE
1216,Making a friend.,,,NULL,FALSE,FALSE,X2,TRUE
1217,"A soulful rendition of ""Ol' Man River.""",,,NULL,FALSE,FALSE,X2,TRUE
1218,A spontaneous conga line.,,,NULL,FALSE,FALSE,X3,TRUE
1218,Intimacy problems.,,,NULL,FALSE,FALSE,X2,TRUE
1219,"A sweaty, panting leather daddy.",,,NULL,FALSE,FALSE,X2,TRUE
1220,Spring break!,,,NULL,FALSE,FALSE,X2,TRUE
1221,Being awesome at sex.,,,NULL,FALSE,FALSE,X2,TRUE
1222,"Dining with cardboard cutouts of the cast of ""Friends.""",,,NULL,FALSE,FALSE,X2,TRUE
1223,Another shot of morphine.,,,NULL,FALSE,FALSE,X2,TRUE
1223,Disco fever.,,,NULL,FALSE,FALSE,X3,TRUE
1224,Beefin' over turf.,,,NULL,FALSE,FALSE,X2,TRUE
1225,A squadron of moles wearing aviator goggles.,,,NULL,FALSE,FALSE,X2,TRUE
1226,Bullshit.,,,NULL,FALSE,FALSE,X2,TRUE
1227,The Google.,,,NULL,FALSE,FALSE,X2,TRUE
1228,Pretty Pretty Princess Dress-Up Board Game.,,,NULL,FALSE,FALSE,X2,TRUE
1229,The new Radiohead album.,,,NULL,FALSE,FALSE,X2,TRUE
1230,An army of skeletons.,,,NULL,FALSE,FALSE,X2,TRUE
1231,A man in yoga pants with a ponytail and feather earrings.,,,NULL,FALSE,FALSE,X2,TRUE
1231,An ass disaster.,,,NULL,FALSE,FALSE,X3,TRUE
1232,Mild autism.,,,NULL,FALSE,FALSE,X2,TRUE
1233,"Money can't buy me love, but it can buy me ____.",0,1,NULL,FALSE,FALSE,X3,FALSE
1233,Nunchuck moves.,,,NULL,FALSE,FALSE,X2,TRUE
1234,Whipping a disobedient slave.,,,NULL,FALSE,FALSE,X2,TRUE
1235,An ether-soaked rag.,,,NULL,FALSE,FALSE,X2,TRUE
1236,A sweet spaceship.,,,NULL,FALSE,FALSE,X2,TRUE
1237,A 55-gallon drum of lube.,,,NULL,FALSE,FALSE,X2,TRUE
1238,"Special musical guest, Cher.",,,NULL,FALSE,FALSE,X2,TRUE
1239,The human body.,,,NULL,FALSE,FALSE,X2,TRUE
1240,Boris the Soviet Love Hammer.,,,NULL,FALSE,FALSE,X2,TRUE
1241,The grey nutrient broth that sustains Mitt Romney.,,,NULL,FALSE,FALSE,X2,TRUE
1242,Tiny nipples.,,,NULL,FALSE,FALSE,X2,TRUE
1243,Power.,,,NULL,FALSE,FALSE,X2,TRUE
1243,"To prepare for his upcoming role, Daniel Day-Lewis immersed himself in the world of ____.",0,1,NULL,FALSE,FALSE,X3,FALSE
1244,Oncoming traffic.,,,NULL,FALSE,FALSE,X2,TRUE
1245,A dollop of sour cream.,,,NULL,FALSE,FALSE,X2,TRUE
1246,A slightly shittier parallel universe.,,,NULL,FALSE,FALSE,X2,TRUE
1247,My first kill.,,,NULL,FALSE,FALSE,X2,TRUE
1248,"Graphic violence, adult language, and some sexual content.",,,NULL,FALSE,FALSE,X2,TRUE
1249,Fetal alcohol syndrome.,,,NULL,FALSE,FALSE,X2,TRUE
1250,The day the birds attacked.,,,NULL,FALSE,FALSE,X2,TRUE
1251,One Ring to rule them all.,,,NULL,FALSE,FALSE,X2,TRUE
1252,Grandpa's ashes.,,,NULL,FALSE,FALSE,X2,TRUE
1253,Basic human decency.,,,NULL,FALSE,FALSE,X2,TRUE
1254,A Burmese tiger pit.,,,NULL,FALSE,FALSE,X2,TRUE
1255,Death by Steven Seagal.,,,NULL,FALSE,FALSE,X2,TRUE
1301,An immediately regrettable $9 hot dog from the Boston Convention Center.,,,NULL,FALSE,FALSE,X3,TRUE
1303,Casting Magic Missle at a bully.,,,NULL,FALSE,FALSE,X3,TRUE
1305,Firefly: Season 2.,,,NULL,FALSE,FALSE,X3,TRUE
1307,Jiggle physics.,,,NULL,FALSE,FALSE,X3,TRUE
1309,That ass.,,,NULL,FALSE,FALSE,X3,TRUE
1311,Shutting the fuck up.,,,NULL,FALSE,FALSE,X3,TRUE
1313,A cat video so cute that your eyes roll back and your spine slides out of your anus.,,,NULL,FALSE,FALSE,X3,TRUE
1315,A cop who is also a dog.,,,NULL,FALSE,FALSE,X3,TRUE
1317,Gay aliens.,,,NULL,FALSE,FALSE,X3,TRUE
1319,Reverse cowgirl.,,,NULL,FALSE,FALSE,X3,TRUE
1321,"Actually getting shot, for real.",,,NULL,FALSE,FALSE,X3,TRUE
1323,Vietnam flashbacks.,,,NULL,FALSE,FALSE,X3,TRUE
1325,"Warm, velvety muppet sex.",,,NULL,FALSE,FALSE,X3,TRUE
1327,The systematic destruction of an entire people and their way of life.,,,NULL,FALSE,FALSE,X3,TRUE
1329,A boo-boo.,,,NULL,FALSE,FALSE,X3,TRUE
1331,The entire Internet.,,,NULL,FALSE,FALSE,X3,TRUE
1333,Chugging a lava lamp.,,,NULL,FALSE,FALSE,X3,TRUE
1335,Indescribable loneliness.,,,NULL,FALSE,FALSE,X3,TRUE
1337,All my friends dying.,,,NULL,FALSE,FALSE,X3,TRUE
1339,Spending lots of money.,,,NULL,FALSE,FALSE,X3,TRUE
1341,Flying robots that kill people.,,,NULL,FALSE,FALSE,X3,TRUE
1343,An unstoppable wave of fire ants.,,,NULL,FALSE,FALSE,X3,TRUE
1345,An all-midget production of Shakespeare's Richard III.,,,NULL,FALSE,FALSE,X3,TRUE
1347,"The moist, demanding chasm of his mouth.",,,NULL,FALSE,FALSE,X3,TRUE
1349,"Unlimited soup, salad, and breadsticks.",,,NULL,FALSE,FALSE,X3,TRUE
1351,Velcro.,,,NULL,FALSE,FALSE,X3,TRUE
1353,A surprising amount of hair.,,,NULL,FALSE,FALSE,X3,TRUE
1355,"Roland the Farter, flatulist to the king.",,,NULL,FALSE,FALSE,X3,TRUE
1357,Buying the right pants to be cool.,,,NULL,FALSE,FALSE,X3,TRUE
1358,"Call the law offices of Goldstein & Goldstein, because no one should have to tolerate ____ in the workplace.",0,1,NULL,FALSE,FALSE,X3,FALSE
1359,Three months in the hole.,,,NULL,FALSE,FALSE,X3,TRUE
1361,The Land of Chocolate.,,,NULL,FALSE,FALSE,X3,TRUE
1363,A lamprey swimming up the toilet and latching onto your taint.,,,NULL,FALSE,FALSE,X3,TRUE
1365,"A black male in his early 20s, last seen wearing a hoodie.",,,NULL,FALSE,FALSE,X3,TRUE
1367,"Bill Clinton, naked on a bearskin rug with a saxophone.",,,NULL,FALSE,FALSE,X3,TRUE
1369,The Harlem Globetrotters.,,,NULL,FALSE,FALSE,X3,TRUE
1371,"My manservant, Claude.",,,NULL,FALSE,FALSE,X3,TRUE
1373,Letting everyone down.,,,NULL,FALSE,FALSE,X3,TRUE
1375,A vagina that leads to another dimension.,,,NULL,FALSE,FALSE,X3,TRUE
1377,Getting your dick stuck in a Chinese finger trap with another dick.,,,NULL,FALSE,FALSE,X3,TRUE
1379,The thin veneer of situational causality that underlies porn.,,,NULL,FALSE,FALSE,X3,TRUE
1381,Blowing some dudes in an alley.,,,NULL,FALSE,FALSE,X3,TRUE
1383,"Sneezing, farting, and coming at the same time.",,,NULL,FALSE,FALSE,X3,TRUE
1385,Sharpening a foam broadsword on a foam whetstone.,,,NULL,FALSE,FALSE,X3,TRUE
1387,The depression that ensues after catching 'em all.,,,NULL,FALSE,FALSE,X3,TRUE
1389,Getting inside the Horadric Cube with a hot babe and pressing the transmute button.,,,NULL,FALSE,FALSE,X3,TRUE
1391,Spending the year's insulin budget on Warhammer 40k figurines.,,,NULL,FALSE,FALSE,X3,TRUE
1393,"Forgetting to eat, and consequently dying.",,,NULL,FALSE,FALSE,X3,TRUE
1395,The Klobb.,,,NULL,FALSE,FALSE,X3,TRUE
1397,Vespene gas.,,,NULL,FALSE,FALSE,X3,TRUE
1398,Being a busy adult with many important things to do.,,,NULL,FALSE,FALSE,X1,TRUE
